,,,,,maxerr,err050,err075,err200,err_train,err_val,regparams,objval,time
DMA1,DW,nongrouped,set099,8,5.029110437916287,79.27517756328537,89.1640866873065,99.10763066836643,2.061874453765616,2.74837556600161,1e-08,2.0620128144724457,80.09024608680998
DMA1,DW,nongrouped,set099,9,5.021109756701179,79.05663813513021,89.05481697322892,99.10763066836643,2.062536536977321,2.7558919413392062,1e-07,2.0639150027315347,79.78167012956574
DMA1,DW,nongrouped,set099,10,5.003508792520094,79.02021489710435,89.00018211619013,99.0894190493535,2.0622705121496003,2.7599019222153314,1e-06,2.0760630331433756,79.46165334683707
DMA1,DW,nongrouped,set099,11,4.992078894555348,79.54835184847933,89.05481697322892,99.07120743034056,2.0227213532742443,2.6977251178435666,9.999999999999999e-06,2.140946474528226,156.99555625507352
DMA1,DW,nongrouped,set099,12,5.010432297869443,81.6426880349663,89.83791659078491,99.10763066836643,2.106333352033684,2.655884858354228,0.0001,2.6072642946061833,133.28632558322548
DMA1,DW,nongrouped,set099,13,4.988131059933309,70.93425605536332,83.79165907849207,98.94372609725005,3.196891408750861,3.314069416838069,0.001,4.890787863169718,90.79947932482449
DMA1,DW,nongrouped,set099,14,5.11234285648888,63.449280641048986,71.73556729193226,96.24840648333637,6.3505942067985695,6.359521874242426,0.01,13.371750100523624,53.872118943526374
DMA1,DW,nongrouped,set099,15,7.432011031019371,52.08523037698052,65.3797122564196,87.03332726279366,26.077018178563517,24.52212466081003,0.1,38.69764619513116,36.358033255806596
DMA1,DW,nongrouped,set100,0,5.014643822404025,79.02021489710435,89.01839373520306,99.0894190493535,2.0628926573684505,2.757206457720471,0.0,2.062892649322748,73.2056128048285
DMA1,DW,nongrouped,set100,1,5.014645018756795,79.02021489710435,89.01839373520306,99.0894190493535,2.0628925986299644,2.7572064773972182,1e-15,2.062892590735892,71.24906356308792
DMA1,DW,nongrouped,set100,2,5.01464501877372,79.02021489710435,89.01839373520306,99.0894190493535,2.062892598628323,2.7572064773683693,1e-14,2.0628925908446987,71.90493251409895
DMA1,DW,nongrouped,set100,3,5.014645018958774,79.02021489710435,89.01839373520306,99.0894190493535,2.0628925986145075,2.757206477063225,1e-13,2.062892592078282,71.95619425537976
DMA1,DW,nongrouped,set100,4,5.01464502082861,79.02021489710435,89.01839373520306,99.0894190493535,2.0628925984801207,2.7572064739919835,1e-12,2.0628926042977054,70.71698220534635
DMA1,DW,nongrouped,set100,5,5.014645039495818,79.02021489710435,89.01839373520306,99.0894190493535,2.06289259712999,2.7572064433141987,1.0000000000000001e-11,2.0628927262736507,71.41499744666437
DMA1,DW,nongrouped,set100,6,5.014645226148531,79.02021489710435,89.01839373520306,99.0894190493535,2.0628925836233303,2.7572061365657277,1e-10,2.062893946381859,70.50950294210985
DMA1,DW,nongrouped,set100,7,5.014647093064767,79.02021489710435,89.01839373520306,99.0894190493535,2.062892448523465,2.757203069625024,1e-09,2.062906147079849,71.78362854227203
DMA1,DW,nongrouped,set100,8,5.01468046519463,79.02021489710435,89.01839373520306,99.0894190493535,2.0628904145866813,2.757163053578564,1e-08,2.0630274658640397,72.39678579096521
DMA1,DW,nongrouped,set100,9,5.01488577158176,79.02021489710435,89.01839373520306,99.0894190493535,2.0628747581592637,2.756860997673687,1e-07,2.064244840658161,71.78698679878433
DMA1,DW,nongrouped,set100,10,5.018544922967521,79.07484975414314,89.01839373520306,99.0894190493535,2.0627162092669433,2.75481494243724,1e-06,2.0763617583382,69.76196068804055
DMA1,DW,nongrouped,set100,11,4.989173129699466,80.1311236568931,89.29156802039702,99.0894190493535,2.0224738698521745,2.686313629934659,9.999999999999999e-06,2.1383564673836792,134.29085486703408
DMA1,DW,nongrouped,set100,12,5.002170075706644,81.91586232016026,89.91076306683664,99.10763066836643,2.1254883846977464,2.6554937432176713,0.0001,2.5973325489998125,145.91021454007026
DMA1,DW,nongrouped,set100,13,4.9927173308927735,70.77035148424696,83.79165907849207,98.94372609725005,3.2150816754340044,3.320790237681675,0.001,4.887754916718786,101.36797330160411
DMA1,DW,nongrouped,set100,14,5.099279547360652,63.54033873611365,71.75377891094519,96.24840648333637,6.338692310879658,6.3502965615663625,0.01,13.371960674045786,48.55394766217958
DMA1,DW,nongrouped,set100,15,7.4343198760264215,52.10344199599345,65.41613549444546,86.9969040247678,26.103619698867902,24.543601546509475,0.1,38.69764239680298,34.43950048714393
DMA1,DW,grouped,set001,0,4.860691358563869,73.629575669277,88.10781278455654,98.88909124021126,2.5557447807790687,3.219294374822243,0.0,2.555744781071553,85.1790209048474
DMA1,DW,grouped,set001,1,4.860691358543605,73.629575669277,88.10781278455654,98.88909124021126,2.5557447807779234,3.2192943748090026,1e-15,2.555744781072214,84.03458550851582
DMA1,DW,grouped,set001,2,4.860691358542425,73.629575669277,88.10781278455654,98.88909124021126,2.5557447807778653,3.21929437480882,1e-14,2.555744781107264,85.77758778641625
DMA1,DW,grouped,set001,3,4.860691358557034,73.629575669277,88.10781278455654,98.88909124021126,2.5557447807787126,3.219294374828387,1e-13,2.555744781166727,85.65330449532487
DMA1,DW,grouped,set001,4,4.860691358576105,73.629575669277,88.10781278455654,98.88909124021126,2.5557447807802998,3.2192943749450724,1e-12,2.5557447817613586,85.22532780638103
DMA1,DW,grouped,set001,5,4.860691358819153,73.629575669277,88.10781278455654,98.88909124021126,2.5557447807982503,3.2192943761558364,1.0000000000000001e-11,2.5557447877513284,84.2111843799158
DMA1,DW,grouped,set001,6,4.860691361237215,73.629575669277,88.10781278455654,98.88909124021126,2.555744780977468,3.219294388246936,1e-10,2.555744847345438,84.04918656800042
DMA1,DW,grouped,set001,7,4.860691385331393,73.629575669277,88.10781278455654,98.88909124021126,2.555744782765303,3.2192945090953162,1e-09,2.5557454438103675,84.22425129954946
DMA1,DW,grouped,set001,8,4.860691626375356,73.629575669277,88.10781278455654,98.88909124021126,2.5557448006497214,3.219295717703767,1e-08,2.5557514079904027,85.66795046272259
DMA1,DW,grouped,set001,9,4.860694030369572,73.629575669277,88.10781278455654,98.88909124021126,2.555744979213984,3.2193078043817898,1e-07,2.5558110492854427,85.28000383214192
DMA1,DW,grouped,set001,10,4.860717434995607,73.64778728828993,88.10781278455654,98.88909124021126,2.555746737564136,3.2194287350136204,1e-06,2.5564073990435943,85.13226064723851
DMA1,DW,grouped,set001,11,4.8608896449463685,73.64778728828993,88.10781278455654,98.88909124021126,2.5557618903153076,3.2206432790033963,9.999999999999999e-06,2.5623648221252235,85.38870065582661
DMA1,DW,grouped,set001,12,4.856528246405674,73.72063376434164,88.12602440356947,98.88909124021126,2.5557158376164084,3.2305151288808283,0.0001,2.6213731863403864,83.59178749746592
DMA1,DW,grouped,set001,13,5.1698821138751185,72.30012748133309,87.52504097614278,98.65234019304316,2.5973670295526596,3.4739943477137945,0.001,3.2142432558494587,77.25318354334554
DMA1,DW,grouped,set001,14,5.078170658545062,65.85321435075578,83.84629393553087,96.35767619741395,3.7228357313370197,5.23045120768893,0.01,7.543645732359799,74.58882827983874
DMA1,DW,grouped,set001,15,5.691695366250869,56.03715170278638,65.0883263522127,90.3660535421599,13.28854357988979,14.672493006172024,0.1,19.577570882286178,44.19238507209645
DMA1,DW,grouped,set002,0,4.9490260631562535,71.24385357858314,87.65252230923329,98.90730285922419,2.485414918993217,3.2655328190690485,0.0,2.485414918686729,110.53863149764041
DMA1,DW,grouped,set002,1,4.949026074965616,71.24385357858314,87.65252230923329,98.90730285922419,2.485414918205878,3.2655328099899266,1e-15,2.485414917916214,114.57026976397256
DMA1,DW,grouped,set002,2,4.94902605482811,71.24385357858314,87.65252230923329,98.90730285922419,2.4854149195483357,3.2655328254687177,1e-14,2.4854149192616193,107.84941179187706
DMA1,DW,grouped,set002,3,4.949026067157121,71.24385357858314,87.65252230923329,98.90730285922419,2.4854149187260957,3.2655328159778376,1e-13,2.4854149184984533,109.2025274173502
DMA1,DW,grouped,set002,4,4.949026276432761,71.24385357858314,87.65252230923329,98.90730285922419,2.4854149047563117,3.2655326549059853,1e-12,2.4854149052206465,108.99934135060762
DMA1,DW,grouped,set002,5,4.949028117353663,71.24385357858314,87.65252230923329,98.90730285922419,2.4854147818799452,3.265531237843371,1.0000000000000001e-11,2.485414788958998,109.17377352212335
DMA1,DW,grouped,set002,6,4.949046683626136,71.24385357858314,87.65252230923329,98.90730285922419,2.485413543409749,3.2655169426013466,1e-10,2.485413616810706,107.69418010553787
DMA1,DW,grouped,set002,7,4.949231755364707,71.22564195957021,87.65252230923329,98.90730285922419,2.4854012765125972,3.265374083072222,1e-09,2.4854020127886947,106.41935821887517
DMA1,DW,grouped,set002,8,4.951023850123903,71.280276816609,87.65252230923329,98.90730285922419,2.4852901075473635,3.2639541042858062,1e-08,2.4852974692097263,107.02132142175887
DMA1,DW,grouped,set002,9,4.957934028213941,72.04516481515206,87.87106173738846,98.90730285922419,2.485083101182664,3.254489338489653,1e-07,2.485156097794187,107.604912155845
DMA1,DW,grouped,set002,10,4.7081571211877105,73.82990347841924,88.56310325987981,99.01657257330176,2.5348874892277706,3.0846943713356727,1e-06,2.5355955117865534,96.24201515920069
DMA1,DW,grouped,set002,11,4.822478360794989,72.73720633764341,87.8346384993626,98.87087962119833,2.535470640840379,3.2730656873060906,9.999999999999999e-06,2.542297390387358,100.4193030462962
DMA1,DW,grouped,set002,12,4.836232251486891,72.08158805317792,87.76179202331087,98.87087962119833,2.525381622200022,3.284460559718016,0.0001,2.59323568213826,97.22030453552814
DMA1,DW,grouped,set002,13,5.458953262590327,71.44418138772537,86.96048078674194,98.57949371699144,2.69059414769529,3.717173167250113,0.001,3.309823481555827,67.94179121840729
DMA1,DW,grouped,set002,14,4.754206938263181,66.65452558732471,83.84629393553087,95.68384629393553,4.100940681441902,5.779154718846229,0.01,7.677554736047529,67.32310088712374
DMA1,DW,grouped,set002,15,5.690890350760796,56.07357494081224,65.12474959023858,90.3660535421599,13.322352373133537,14.698165922946139,0.1,19.577467113443845,40.77117579181205
DMA1,DW,grouped,set003,0,4.926877149528323,74.32161719176835,88.58131487889274,98.92551447823712,2.548680822404743,3.1748533211202856,0.0,2.5486808230925817,104.52706022536074
DMA1,DW,grouped,set003,1,4.926877149528337,74.32161719176835,88.58131487889274,98.92551447823712,2.5486808224026416,3.174853321096884,1e-15,2.5486808231223455,104.21517733493349
DMA1,DW,grouped,set003,2,4.926877149450263,74.32161719176835,88.58131487889274,98.92551447823712,2.5486808224206765,3.174853321220907,1e-14,2.548680823128287,104.06093704423814
DMA1,DW,grouped,set003,3,4.926877149481925,74.32161719176835,88.58131487889274,98.92551447823712,2.5486808224122055,3.1748533211394627,1e-13,2.548680823173147,103.36732833843287
DMA1,DW,grouped,set003,4,4.926877148834365,74.32161719176835,88.58131487889274,98.92551447823712,2.5486808225317565,3.1748533215518235,1e-12,2.5486808238691316,103.87790607659664
DMA1,DW,grouped,set003,5,4.9268771426863225,74.32161719176835,88.58131487889274,98.92551447823712,2.5486808236646694,3.1748533255245737,1.0000000000000001e-11,2.5486808309599422,103.20624579255623
DMA1,DW,grouped,set003,6,4.926877081749495,74.32161719176835,88.58131487889274,98.92551447823712,2.5486808348738124,3.1748533644155326,1e-10,2.5486809015915646,104.60701726773414
DMA1,DW,grouped,set003,7,4.926876472149232,74.32161719176835,88.58131487889274,98.92551447823712,2.548680947011496,3.174853753484978,1e-09,2.5486816078496037,103.97368054135848
DMA1,DW,grouped,set003,8,4.926870376653909,74.32161719176835,88.58131487889274,98.92551447823712,2.548682068220661,3.1748576439521687,1e-08,2.5486886702285934,103.46876889874677
DMA1,DW,grouped,set003,9,4.926809454779601,74.32161719176835,88.58131487889274,98.92551447823712,2.5486932662772377,3.174896522236786,1e-07,2.5487592806599366,104.52565268305534
DMA1,DW,grouped,set003,10,4.926203673750138,74.32161719176835,88.58131487889274,98.92551447823712,2.5488038407103675,3.175282675476163,1e-06,2.549464002107564,104.4760546730319
DMA1,DW,grouped,set003,11,4.9206072133065675,74.26698233472956,88.52668002185395,98.92551447823712,2.5497674807804858,3.178835049705732,9.999999999999999e-06,2.556371352244412,105.35990570193634
DMA1,DW,grouped,set003,12,4.874373386796407,73.52030595519942,88.08960116554361,98.88909124021126,2.5545244620218734,3.2415266181961657,0.0001,2.620373005931958,91.92828035197539
DMA1,DW,grouped,set003,13,5.0862980123265515,72.4822436714624,88.08960116554361,98.7980331451466,2.540243264185849,3.315802352870794,0.001,3.1536786056116193,136.59342300089216
DMA1,DW,grouped,set003,14,4.784680643667514,60.73574940812239,79.51192861045347,95.37424877071572,4.682074325745623,6.604476558982974,0.01,7.865731782332137,107.69992318608385
DMA1,DW,grouped,set003,15,5.676678554052316,56.292114368967404,65.1975960662903,90.4206883991987,13.379439623595543,14.731947469899207,0.1,19.573237139219877,48.27759719569329
DMA1,DW,grouped,set004,0,4.844322914285314,73.11965033691496,88.07138954653068,98.92551447823712,2.522015000356528,3.1920330945232185,0.0,2.5220150039240252,141.50921253760504
DMA1,DW,grouped,set004,1,4.844322913339539,73.11965033691496,88.07138954653068,98.92551447823712,2.522015000354133,3.192033094678436,1e-15,2.5220150038956186,140.81829830658674
DMA1,DW,grouped,set004,2,4.844322914437967,73.11965033691496,88.07138954653068,98.92551447823712,2.5220150003572352,3.192033094494876,1e-14,2.5220150039455502,140.69591740023387
DMA1,DW,grouped,set004,3,4.8443229146721904,73.11965033691496,88.07138954653068,98.92551447823712,2.522015000358716,3.1920330944457804,1e-13,2.522015003993758,144.61793245678788
DMA1,DW,grouped,set004,4,4.844322904382707,73.11965033691496,88.07138954653068,98.92551447823712,2.5220150003368302,3.1920330964530086,1e-12,2.522015004563144,147.9646878386805
DMA1,DW,grouped,set004,5,4.844322819906267,73.11965033691496,88.07138954653068,98.92551447823712,2.5220150001537256,3.192033112762095,1.0000000000000001e-11,2.522015010693563,140.60679743280707
DMA1,DW,grouped,set004,6,4.844321947252169,73.11965033691496,88.07138954653068,98.92551447823712,2.5220149983215374,3.192033281113756,1e-10,2.5220150716193985,141.40324269348253
DMA1,DW,grouped,set004,7,4.844313234583964,73.11965033691496,88.07138954653068,98.92551447823712,2.5220149799959577,3.192034960173645,1e-09,2.52201568087732,143.94707452746184
DMA1,DW,grouped,set004,8,4.8442260883156365,73.11965033691496,88.07138954653068,98.92551447823712,2.522014797214724,3.1920515795658435,1e-08,2.522021773995448,143.305686453806
DMA1,DW,grouped,set004,9,4.843355286190004,73.11965033691496,88.05317792751775,98.92551447823712,2.522013012325082,3.192199876212794,1e-07,2.52208274382044,129.32233274796226
DMA1,DW,grouped,set004,10,4.8574541424661675,73.0832270988891,88.05317792751775,98.92551447823712,2.522295740523081,3.192539527642715,1e-06,2.52299372683091,123.8083047989879
DMA1,DW,grouped,set004,11,5.124372807938926,72.81005281369514,88.03496630850482,98.87087962119833,2.5789519340116738,3.3312348505440776,9.999999999999999e-06,2.5856706082608896,83.56143659130976
DMA1,DW,grouped,set004,12,4.95777200686463,73.92096157348388,88.27171735567292,98.92551447823712,2.507289820033684,3.174696554858607,0.0001,2.5753627984738277,115.60090038227327
DMA1,DW,grouped,set004,13,5.077914388085134,73.15607357494082,87.90748497541432,98.70697505008195,2.59035708047506,3.4360815109170173,0.001,3.2202056032198305,81.4746428537824
DMA1,DW,grouped,set004,14,5.016173036066249,65.65288654161355,84.02841012566017,96.53979238754326,3.668748819037805,5.084795293166163,0.01,7.532416953177084,91.35817653343416
DMA1,DW,grouped,set004,15,5.672908610445035,56.00072846476052,65.10653797122565,90.40247678018576,13.283870674937877,14.65477643782351,0.1,19.57243997754019,46.50188142771238
DMA1,DW,grouped,set005,0,5.129512633300266,72.04516481515206,87.8346384993626,98.88909124021126,2.569674408365212,3.314646291036156,0.0,2.5696744077285985,73.18919832104282
DMA1,DW,grouped,set005,1,5.129512633300678,72.04516481515206,87.8346384993626,98.88909124021126,2.5696744083651804,3.314646291036576,1e-15,2.569674407685594,74.77480092963657
DMA1,DW,grouped,set005,2,5.129512633301388,72.04516481515206,87.8346384993626,98.88909124021126,2.56967440836527,3.3146462910373393,1e-14,2.569674407720562,73.30054599468461
DMA1,DW,grouped,set005,3,5.129512633301573,72.04516481515206,87.8346384993626,98.88909124021126,2.5696744083653376,3.314646291046721,1e-13,2.569674407779202,73.23801792723891
DMA1,DW,grouped,set005,4,5.129512633294709,72.04516481515206,87.8346384993626,98.88909124021126,2.569674408365185,3.314646291150033,1e-12,2.569674408351048,74.11922110004713
DMA1,DW,grouped,set005,5,5.1295126332462075,72.04516481515206,87.8346384993626,98.88909124021126,2.569674408365224,3.314646292169398,1.0000000000000001e-11,2.5696744142295804,71.62983604762462
DMA1,DW,grouped,set005,6,5.12951263275356,72.04516481515206,87.8346384993626,98.88909124021126,2.5696744083650556,3.3146463023628248,1e-10,2.5696744728693863,72.38591764829663
